propertyID,name,formerName,streetAddress,city,market,state,lat,lng
233630,Mozaic at Union Station,,888 N Alameda St,Los Angeles,Los Angeles,CA,34.05725,-118.2357
233632,Villa Del Mar & Marina,,13999 Marquesas Way,Marina Del Rey,Los Angeles,CA,33.97672,-118.455
233634,Vicino,,12350 Del Amo Blvd,Lakewood,Los Angeles,CA,33.8456,-118.0688
233642,Skyline Terrace,,930 Figueroa Terrace,Los Angeles,Los Angeles,CA,34.0673,-118.2443
233643,Medici,,725 S Bixel St,Los Angeles,Los Angeles,CA,34.05065,-118.2649
233644,Piero,,616 St Paul Ave,Los Angeles,Los Angeles,CA,34.05262,-118.261
233646,Broadway Palace,,1026 S Broadway,Los Angeles,Los Angeles,CA,34.04047,-118.2578
233648,Monte Vista,,11777 Foothill Blvd,Lake View Terrace,Los Angeles,CA,34.27325,-118.3922
233653,The Avenue Hollywood,,1619 N La Brea Ave,Los Angeles,Los Angeles,CA,34.10082,-118.3452
233654,Roosevelt Lofts,,727 W 7th St,Los Angeles,Los Angeles,CA,34.04871,-118.2584
233655,Eighth and Grand,,770 S Grand Ave,Los Angeles,Los Angeles,CA,34.04636,-118.2573
233656,Griffis Pine Avenue,City Place,404 Pine Ave,Long Beach,Los Angeles,CA,33.77187,-118.1922
233657,Park Montair,,4550 Montair Ave,Long Beach,Los Angeles,CA,33.84161,-118.1262
233659,Heidt’s Horace Estates,,14155 W Magnolia Blvd,Sherman Oaks,Los Angeles,CA,34.16496,-118.4411
233661,Hancock Terrace,,538 S Manhattan Pl,Los Angeles,Los Angeles,CA,34.06388,-118.3101
233664,Waves MDR,,13900 Tahiti Way,Marina Del Rey,Los Angeles,CA,33.97402,-118.4505
233666,Westmore on Wilshire,,3075 Wilshire Blvd,Los Angeles,Los Angeles,CA,34.06213,-118.2887
233669,Baldwin-Windsor Manor,,3924 Crenshaw Blvd,Los Angeles,Los Angeles,CA,34.01385,-118.3345
233672,CentrePointe,,3701 Overland Ave,Los Angeles,Los Angeles,CA,34.02062,-118.4086
233674,The Elysian,,1115 Sunset Blvd,Los Angeles,Los Angeles,CA,34.06673,-118.2491
233675,Serrano Tower,,511 S Serrano Ave,Los Angeles,Los Angeles,CA,34.06499,-118.307
233676,The Highland Residences,,1411 N Highland Ave,Los Angeles,Los Angeles,CA,34.09641,-118.339
233678,Villa Garden,,3734 W El Segundo Blvd,Hawthorne,Los Angeles,CA,33.91581,-118.3385
233679,Triangle Square,,1602 Ivar Ave,Los Angeles,Los Angeles,CA,34.10017,-118.3275
233680,The Gallery at Noho Commons,,5416 Fair Ave,North Hollywood,Los Angeles,CA,34.16912,-118.3734
233683,Woodcliff,,3201 Overland Ave,Los Angeles,Los Angeles,CA,34.0289,-118.4155
233685,Hilgard 870,,870 Hilgard Ave,Los Angeles,Los Angeles,CA,34.06471,-118.4406
233687,Wilshire Margot,,10599 Wilshire Blvd,Los Angeles,Los Angeles,CA,34.06232,-118.4335
233688,NMS 1759,,1759 Beloit Ave,Los Angeles,Los Angeles,CA,34.04502,-118.446
233689,Luxe Villas,,11640 Mayfield Ave,Los Angeles,Los Angeles,CA,34.05227,-118.4623
233692,National City Tower,,810 S Spring St,Los Angeles,Los Angeles,CA,34.04271,-118.2537
233694,Commodore Regency,,685 Lucas Ave,Los Angeles,Los Angeles,CA,34.05181,-118.2659
233696,Peterson & Tansey,,1250 Long Beach Ave,Los Angeles,Los Angeles,CA,34.02641,-118.2409
233699,Wilshire Royale,,2619 Wilshire Blvd,Los Angeles,Los Angeles,CA,34.06118,-118.2818
233700,The Lofts at Noho Commons,,11136 Chandler Blvd,North Hollywood,Los Angeles,CA,34.16795,-118.3744
233711,Midvale I,,540 Midvale Ave,Los Angeles,Los Angeles,CA,34.06698,-118.4519
233713,Meridian,,3516 Sawtelle Blvd,Los Angeles,Los Angeles,CA,34.01656,-118.4234
233716,Rose,,10853 Rose Ave,Los Angeles,Los Angeles,CA,34.02501,-118.4174
233718,Vue at Montrose,,2121 Valderas Dr,Glendale,Los Angeles,CA,34.20213,-118.2228
233724,SIR Francis Drake,,841 S Serrano Ave,Los Angeles,Los Angeles,CA,34.05649,-118.3071
233727,Cerritos,,18944 Vickie Ave,Cerritos,Los Angeles,CA,33.85955,-118.0525
233731,Statewide Enterprises,,4126 W Adams Blvd,Los Angeles,Los Angeles,CA,34.03223,-118.3305
233733,President,,669 S Union Ave,Los Angeles,Los Angeles,CA,34.05504,-118.2709
233742,Santa Rosalia Homes,,4220 Santa Rosalia Dr,Los Angeles,Los Angeles,CA,34.01291,-118.3456
233743,Portofino Townhomes,,1625 W Pacific Coast Hwy,Los Angeles,Los Angeles,CA,33.79213,-118.2863
234031,Topanga Townhomes,,7700 Topanga Canyon Blvd,Canoga Park,Los Angeles,CA,34.21051,-118.6058
234037,Brookdale Northridge,,17650 Devonshire St,Northridge,Los Angeles,CA,34.25661,-118.5192
234057,Chadron Terrace Garden,,14105 Chadron Ave,Hawthorne,Los Angeles,CA,33.90321,-118.3293
234079,Montecito - Villas at Playa Vista,Villas at Playa Vista,12855 W Runway Rd,Playa Vista,Los Angeles,CA,33.97596,-118.4187
234086,Victoria,,424 S Ardmore Ave,Los Angeles,Los Angeles,CA,34.06647,-118.3013
234099,Vinz on Fairfax,,950 S Fairfax Ave,Los Angeles,Los Angeles,CA,34.05896,-118.3631
234100,NoHo 14,,5445 Lankershim Blvd,North Hollywood ,Los Angeles,CA,34.16974,-118.3783
234102,Usc Currie Hall,,2215 Alcazar St,Los Angeles,Los Angeles,CA,34.06402,-118.2014
234105,Villa California,,7727 Lankershim Blvd,North Hollywood,Los Angeles,CA,34.21147,-118.3878
234106,North Hills,,8916 Willis Ave,Panorama City,Los Angeles,CA,34.23232,-118.4548
234108,West Park,,600 S Fernwood St,West Covina,Los Angeles,CA,34.06421,-117.9106
234121,Don Senior,,105 E I St,Wilmington,Los Angeles,CA,33.78152,-118.2622
234124,Regency Square,,5050 Klump Ave,North Hollywood,Los Angeles,CA,34.1622,-118.3754
234125,11650 National Boulevard,,11650 National Blvd,Los Angeles,Los Angeles,CA,34.02301,-118.437
234134,Village at Toluca Lake,,211 N Valley St,Burbank,Los Angeles,CA,34.15286,-118.3483
234137,2349 Ocean Park,,2349 Ocean Park Blvd,Santa Monica,Los Angeles,CA,34.01637,-118.4605
234140,Versailles,,614 S St Andrews Pl,Los Angeles,Los Angeles,CA,34.0629,-118.3112
234143,621 Vermont,,621 S Vermont Ave,Los Angeles,Los Angeles,CA,34.06284,-118.2918
234148,The Kodo,,2867 Sunset Pl,Los Angeles,Los Angeles,CA,34.0611,-118.2862
234170,Chateau,,3505 139th St,Hawthorne,Los Angeles,CA,33.90574,-118.3333
234174,SB Lofts,,548 S Spring St,Los Angeles,Los Angeles,CA,34.04616,-118.2505
234182,Diplomat South,,3920 Redondo Beach Blvd,Torrance,Los Angeles,CA,33.87766,-118.3415
234185,Lindley,,5536 Lindley Ave,Encino,Los Angeles,CA,34.17192,-118.5267
234186,The Encore,,4920 Van Nuys Blvd,Sherman Oaks,Los Angeles,CA,34.16017,-118.4477
234187,Portofino,,24452 Valencia Blvd,Valencia,Los Angeles,CA,34.41187,-118.5631
234191,Santee Court,,716 S Los Angeles St,Los Angeles,Los Angeles,CA,34.04237,-118.2504
234196,Wilshire Westwood,,10540 Wilshire Blvd,Los Angeles,Los Angeles,CA,34.06285,-118.4324
234198,5600 Wilshire,,5600 Wilshire Blvd,Los Angeles,Los Angeles,CA,34.06155,-118.3514
234200,Allegro,,11945 W Magnolia Blvd,Valley Village,Los Angeles,CA,34.16533,-118.3938
234205,Cochran Terrace,,612 S Cochran Ave,Los Angeles,Los Angeles,CA,34.06435,-118.3468
234213,Areum,,1110 S Fifth Ave,Monrovia,Los Angeles,CA,34.13973,-118.0204
234223,NoHo Park West,NoHo Square,11311 Morrison St,North Hollywood,Los Angeles,CA,34.16111,-118.3779
234225,Hawthorn,Lanewood LP,7000 Hawthorn Ave,Los Angeles,Los Angeles,CA,34.09986,-118.3417
234235,Lanewood Pines,,7027 Lanewood Ave,Los Angeles,Los Angeles,CA,34.09948,-118.3424
234237,Beck Park,,6235 Beck Ave,North Hollywood,Los Angeles,CA,34.18385,-118.384
234238,Palm Court,,3995 Overland Ave,Culver City,Los Angeles,CA,34.01503,-118.4043
234244,Montecito,,26460 Town Center Dr,Valencia,Los Angeles,CA,34.42053,-118.5653
234245,Solimar,,1500 W Pacific Coast Hwy,Wilmington,Los Angeles,CA,33.78981,-118.2853
234246,The Hudson,,678 E Walnut St,Pasadena,Los Angeles,CA,34.14941,-118.1362
234248,Next On Sixth,,620 S Virgil Ave,Los Angeles,Los Angeles,CA,34.06333,-118.2864
234252,The Willows,,4185 Arch Dr,Studio City,Los Angeles,CA,34.14233,-118.3723
234263,Ashton Sherman Village,,12629 Riverside Dr,Valley Village,Los Angeles,CA,34.15802,-118.4085
234266,Imt 5700,,5700 Sepulveda Blvd,Van Nuys,Los Ange les,CA,34.17408,-118.4658
234276,Summer Breeze,,9111 Burnet Ave,North Hills,Los Angeles,CA,34.23594,-118.4635
234277,Luna On Wilshire,3640 WILSHIRE,3640 Wilshire Blvd,LOS ANGELES,Los Angeles,CA,34.06113,-118.3044
234302,Poinsettia Gardens,,13921 Normandie Ave,Gardena,Los Angeles,CA,33.90506,-118.3009
234305,Prairie Gardens,,18150 Prairie Ave,Torrance,Los Angeles,CA,33.86613,-118.3431
234307,Rio Vista,,1515 N San Fernando Rd,Los Angeles,Los Angeles,CA,34.09647,-118.2329
234316,Casa del Riverside,,11818 Riverside Dr,Valley Village,Los Angeles,CA,34.1571,-118.3908
234320,Forty55 Lofts,,4055 Redwood Ave,Los Angeles,Los Angeles,CA,33.99186,-118.442
234324,Residences at Village Walk,,5420 Yolanda Ave,Tarzana,Los Angeles,CA,34.16936,-118.5402
234328,Palms Caribbean,,3258 Overland Ave,Los Angeles,Los Angeles,CA,34.02858,-118.4135
234334,938 Lake Tower,,938 S Lake St,Los Angeles,Los Angeles,CA,34.05266,-118.2801
234336,The Marbella,,400 S Detroit St,Los Angeles,Los Angeles,CA,34.06668,-118.3447
234337,Mariposa,,800 N Mariposa Ave,Los Angeles,Los Angeles,CA,34.08498,-118.2984
234338,The Residences at 7th,,3041 W 7th St,Los Angeles,Los Angeles,CA,34.06001,-118.2898
234340,The Exchange at the Gateway,,10562 Santa Fe Drive,El Monte,Los Angeles,CA,34.07314,-118.0443
234355,Aqua Vista,,11163 Aqua Vista St,North Hollywood,Los Angeles,CA,34.14542,-118.3741
234366,7th St,Artiste,2892 7th St,Los Angeles,Los Angeles,CA,34.05963,-118.2867
234371,James Terrace,,7225 Hollywood Blvd,Los Angeles,Los Angeles,CA,34.10228,-118.3474
234381,Woodley Sara,,7121 Woodley  Ave,Van Nuys,Los Angeles,CA,34.19995,-118.4843
234387,Toluca Lofts,,4604 Cahuenga Blvd,Toluca Lake,Los Angeles,CA,34.15432,-118.3611
234395,1724 Highland,,1724 N Highland Ave,Hollywood,Los Angeles,CA,34.10248,-118.3385
234399,La Vista Terrace,,7275 Franklin Ave,Los Angeles,Los Angeles,CA,34.10386,-118.3483
234411,Tobias Terrace,,9247 Van Nuys Blvd,Panorama City,Los Angeles,CA,34.23853,-118.4507
234417,Sylvan Court,,14323 Sylvan St,Van Nuys,Los Angeles,CA,34.18493,-118.4453
234420,Encino Verde,,5254 Newcastle Ave,Encino,Los Angeles,CA,34.16594,-118.5237
234431,Wright Brothers Court,,38832 4th St E,Palmdale,Los Angeles,CA,34.58904,-118.123
234434,Shores,Shores The,4201 VÃ­a Marina,Marina Del Rey,Los Angeles,CA,33.97847,-118.4596
234436,Via 425,,401 E Carson St,Carson,Los Angeles,CA,33.83183,-118.2698
234455,The Andalucia,,686 Union St,Pasadena,Los Angeles,CA,34.14694,-118.1366
234457,Glendora East,,428 Sellers St,Glendora,Los Angeles,CA,34.13081,-117.8334
234458,Valley Oaks Village,,24700 Valley St,Newhall,Los Angeles,CA,34.37695,-118.5397
234460,Lindley Terrace,,10557 Lindley Ave,Porter Ranch,Los Angeles,CA,34.26253,-118.5274
234915,Berendo Lofts,Berendo Lofts,716 S Berendo St,Los Angeles,Los Angeles,CA,34.05916,-118.2938
234929,NoHo Centre,Laurel Canyon II,5807 Laurel Canyon Blvd,Valley Village,Los Angeles,CA,34.17601,-118.3969
234938,Western Carlton I,,5443 Carlton Way,Los Angeles,Los Angeles,CA,34.10081,-118.309
234940,Modera West LA,,5901 Center Dr,Los Angeles,Los Angeles,CA,33.97603,-118.3873
234942,3930-3954 Ursula,,3930 Ursula Ave,Los Angeles,Los Angeles,CA,34.01564,-118.352
234957,Variel Villa,,6835 Variel Ave,Canoga Park,Los Angeles,CA,34.19463,-118.5928
234967,Telacu Montebello Senior Villas,,2051 W Whittier Blvd,Montebello,Los Angeles,CA,34.01281,-118.1233
234976,Santamonica at Federal,,1508 Federal Ave,Los Angeles,Los Angeles,CA,34.04527,-118.4542
242407,Somerset Glen (Senior),,13310 La Mirada Blvd,La Mirada,Los Angeles,CA,33.91032,-118.0117
245526,Avila,,75 W Walnut St,Pasadena,Los Angeles,CA,34.1497,-118.1512
245675,The Harrison Glendale,,318 W Wilson Ave,Glendale,Los Angeles,CA,34.14762,-118.2588
245683,The Line Lofts,,1737 N Las Palmas Ave,Los Angeles,Los Angeles,CA,34.10267,-118.3364
245888,The Pearl on Wilshire,,687 S Hobart Blvd,Los Angeles,Los Angeles,CA,34.06118,-118.3057
89662,Oak Creek ,Twin Oaks,5817 22nd St,Lubbock,Lubbock,TX,33.5741723,-101.941708
89663,Centre at Overton Park,,2400 Glenna Goodacre Blvd,Lubbock,Lubbock,TX,33.5892067,-101.8691025
89664,Quail Creek,,7306 Aberdeen Ave,Lubbock,Lubbock,TX,33.526611,-101.925941
89665,Sundowner,,4630 55th Dr,Lubbock,Lubbock,TX,33.541919,-101.913047
89667,Somerset Square,,5301 11th St,Lubbock,Lubbock,TX,33.585292,-101.925661
89669,Longworth,,9708 Miami Ave,Lubbock,Lubbock,TX,33.506099,-101.89766
89670,Boulder at Lakeridge,,4421 82nd St,Lubbock,Lubbock,TX,33.51971492,-101.9056942
89671,Boston Creek,,2701 44th St,Lubbock,Lubbock,TX,33.55357,-101.875
89672,Lubbock Square,,4602 50th St,Lubbock,Lubbock,TX,33.55047226,-101.911644
89673,Courtyards By The Lake,,6504 Quaker Ave,Lubbock, Lubbock,TX,33.534669,-101.90776
89674,Kennedy Ridge,Kennedy Ridge,5525 4th St,Lubbock,Lubbock,TX,33.591235,-101.933881
89675,San Remy,South Ridge,3001 South Loop 289,Lubbock,Lubbock,TX,33.52820969,-101.8796463
89676,Raiders Walk,Sierra Crossing,2717 3rd St,Lubbock,Lubbock,TX,33.593378,-101.876503
89677,Summer Place,,2702 Frankford Ave,Lubbock,Lubbock,TX,33.568979,-101.941568
89678,Oakridge,,5321 S Loop 289,Lubbock,Lubbock,TX,33.535478,-101.929168
89680,District West,Canyon Crossing,2102 W Loop 289,Lubbock,Lubbock,TX,33.57506365,-101.9445587
89681,Springfield,,902 Milwaukee Ave,Lubbock,Lubbock,TX,33.58648,-101.958734
89682,Parkridge Place,Parkridge Place,5301 51st St,Lubbock,Lubbock,TX,33.5469057,-101.9269064
89683,Preserve At Prairie Pointe,,8217 Avenue U,Lubbock,Lubbock,TX,33.518579,-101.8601769
89684,The Park,,5430 50th St,Lubbock,Lubbock,TX,33.549238,-101.929201
89686,Lynnwood Townhomes,,602 N Belmont Ave,Lubbock,Lubbock,TX,33.607107,-101.928074
89689,Grove Of Lubbock,,315 N Utica Ave,Lubbock,Lubbock,TX,33.601349,-101.9132959
89690,Indiana Village,,701 N Indiana Ave,Lubbock,Lubbock,TX,33.61037827,-101.8887863
89691,Homestead,,5401 56th St,Lubbock,Lubbock,TX,33.542512,-101.928555
89692,Bear Creek,,4203 18th St,Lubbock,Lubbock,TX,33.578931,-101.902582
89693,Raiders Pass,,3120 4th St,Lubbock,Lubbock,TX,33.59235249,-101.8828471
89694,Meridian Park,,5710 4th St,Lubbock,Lubbock,TX,33.592733,-101.939338
89695,Cottages Of Lubbock,,905 Avenue S,Lubbock,Lubbock,TX,33.5869878,-101.8576813
89696,Cantibury Pointe,,1415 N Knoxville Ave,Lubbock,Lubbock,TX,33.613101,-101.89231
89698,Park Meadows Villas,,2502 Weber Dr,Lubbock,Lubbock,TX,33.571366,-101.822686
89700,Deerfield Village,,3424 Frankford Ave,Lubbock,Lubbock,TX,33.56284417,-101.939775
89701,Riverstone Park,,5202 Bangor Ave,Lubbock,Lubbock,TX,33.547292,-101.928396
89702,The Square at South Overton,The Square at South Overton,1612 Avenue Y,Lubbock,Lubbock,TX,33.5792069,-101.869707
89703,Sagewood,,5917 67th St,Lubbock,Lubbock,TX,33.5322842,-101.9423986
89704,Tanglewood,,2801 Slide Rd,Lubbock,Lubbock,TX,33.568982,-101.921674
89705,Ashton Pointe,,308 Frankford Ave,Lubbock,Lubbock,TX,33.594266,-101.941385
89707,THRIVE,Gateway At Lubbock,210 N Winston Ave,Lubbock,Lubbock,TX,33.6029539,-101.9179599
89708,Fountains,,5001 Chicago  Ave,Lubbock,Lubbock,TX,33.547761,-101.930114
89710,Enclave,,4625 71st St,Lubbock,Lubbock,TX,33.52808,-101.912873
89711,Melrose Park,,1710 Avenue R,Lubbock,Lubbock,TX,33.57968643,-101.856534
89712,Hilltop,,2105 E 4th St,Lubbock,Lubbock,TX,33.59283066,-101.8138199
89713,Omni,,4602 54th St,Lubbock,Lubbock,TX,33.54567719,-101.9105911
89714,The Cove,Poco,4501 Brownfield Dr,Lubbock,Lubbock,TX,33.571361,-101.906808
89715,Wendover,,2601 York Ave,Lubbock,Lubbock,TX,33.5701849,-101.9203025
89716,Stone Hollow Village,,1510 E Cornell St,Lubbock,Lubbock,TX,33.60083,-101.82217
89718,Scarlet,Sterling University Fountains,2202 Mac Davis Ln,Lubbock,Lubbock,TX,33.59014,-101.8642
89719,University Pointe,,2323 Glenna Goodacre Blvd,Lubbock,Lubbock,TX,33.58705902,-101.8673019
89720,Savannah Oaks,,5204 50th St,Lubbock,Lubbock,TX,33.549676,-101.924347
89722,The Ranch,,1002 Frankford Ave,Lubbock,Lubbock,TX,33.586658,-101.941401
89723,University Club,,5540 19th St,Lubbock,Lubbock,TX,33.578261,-101.934946
89724,Stonelake,,7414 Elgin Ave,Lubbock,Lubbock,TX,33.527039,-101.880642
89725,Madison Park,,512 N Martin Luther King Blvd,Lubbock,Lubbock,TX,33.60504739,-101.8183956
89726,St Francis Village,,4110 17th St,Lubbock,Lubbock,TX,33.58014509,-101.901011
89727,Branchwater,,5411 4th St,Lubbock,Lubbock,TX,33.59159851,-101.927803
89728,Cameron Court,,1001 N Indiana Ave,Lubbock,Lubbock,TX,33.6123848,-101.8897247
89729,La Salle Villas,,2104 La Salle Ave,Lubbock,Lubbock,TX,33.5755082,-101.9544766
89730,Saddlewood,,7001 Utica Ave,Lubbock,Lubbock,TX,33.530163,-101.9128209
89731,Toledo Court,,304 N Toledo Ave,Lubbock,Lubbock,TX,33.601039,-101.911444
89733,Waterside Village,,2310 70th St,Lubbock,Lubbock,TX,33.533949,-101.86766
89734,Village Townhomes,,532 North Chicago Ave,Lubbock,Lubbock,TX,33.6061391,-101.9304962
89735,Ulofts Lubbock,,1001 University Ave,Lubbock,Lubbock,TX,33.585935,-101.869765
89736,University Trails,,2210 Main St,Lubbock,Lubbock,TX,33.58683395,-101.8651733
89738,The Holly,,3710 Erskine St,Lubbock,Lubbock,TX,33.609143,-101.895194
89742,Farrar West,,5720 66th St,Lubbock,Lubbock,TX,33.53479,-101.937994
89743,Townhomes at O'Neil Terrace,,2102 34th St,Lubbock,Lubbock,TX,33.56337525,-101.8611132
89744,Pecos Points,Timber Ridge,2602 82nd St,Lubbock,Lubboc k,TX,33.520272,-101.8741359
89745,Peppertree Inn,,5302 11th St,Lubbock,Lubbock,TX,33.5865593,-101.9252853
89746,Mission Villas,,5128 Aberdeen Ave,Lubbock,Lubbock,TX,33.54748718,-101.9242007
89747,Bentwood,,3201 W Loop 289,Lubbock,Lubbock,TX,33.56482697,-101.9414978
89748,Parkview Place,,6402 Hartford Ave,Lubbock,Lubbock,TX,33.5352211,-101.8861313
89749,Courtyards on The Park,The Veranda Apartments,4401 University Ave,Lubbock,Lubbock,TX,33.55373539,-101.87034
89750,The Edge,,223 Indiana Ave,Lubbock,Lubbock,TX,33.593666,-101.887056
89752,Stratford Place,,4901 4th St,Lubbock,Lubbock,TX,33.5921146,-101.9185827
89753,College Pointe,,201 Indiana Ave,Lubbock,Lubbock,TX,33.5955,-101.887081
89754,Indian Creek,,6302 Elgin Ave,Lubbock,Lubbock,TX,33.53741,-101.880685
89755,Courtyards at Monterey,,3508 50th St,Lubbock,Lubbock,TX,33.549688,-101.8909429
89756,Residences at Shadow Hills,,6202 4th St,Lubbock,Lubbock,TX,33.5932579,-101.9500961
89757,Dominion,,5501 50th St,Lubbock,Lubbock,TX,33.548062,-101.93234
89758,Park Tower,,1617 27th St,Lubbock,Lubbock,TX,33.569818,-101.854694
89759,Hunters Way South,,5550 56th St,Lubbock,Lubbock,TX,33.543648,-101.933084
89760,Aspen Village,,5416 50th St,Lubbock,Lubbock,TX,33.5489014,-101.9274731
89761,Heritage,,3002 4th St,Lubbock,Lubbock,TX,33.593251,-101.881478
89762,Dakota Arms,,6703 82nd St,Lubbock,Lubbock,TX,33.5186149,-101.961392
89763,Savoy,,303 Detroit Ave,Lubbock,Lubbock,TX,33.59314,-101.8788
89764,Woodcrest,,5402 66th St,Lubbock,Lubbock,TX,33.5352211,-101.9312057
89766,Las Colinas,,5502 56th St,Lubbock,Lubbock,TX,33.544203,-101.931631
89768,Driftwood,,5501 Utica Ave,Lubbock,Lubbock,TX,33.5437687,-101.9135207
89769,Summertime Villa,,2706 Genoa Ave,Lubbock,Lubbock,TX,33.567352,-101.943053
89770,Hillcrest Manor,,1102 N Memphis Ave,Lubbock,Lubbock,TX,33.612212,-101.894705
89771,Lubbock Lakeway,,4645 52nd St,Lubbock,Lubbock,TX,33.546031,-101.912667
91916,The Avenue at Lubbock,,1212 North Quaker,Lubbock,Lubbock,TX,33.61218944,-101.9050357
92785,Stonebridge at Ironton,,7010 Ironton Ave.,Lubbock,Lubbock,TX,33.50484848,-101.9494019
95399,The Landing at Pinewood Park,,502 Slide Road,Lubbock,Lubbock,TX,33.59098816,-101.9236374
100624,Stonebridge at Kelsey Park,,3815 130th Street,Lubbock,Lubbock,TX,33.47616993,-101.8944839
100906,Tuscany Place,,6312 73rd Street,Lubbock,Lubbock,TX,33.5274826,-101.9524156
101832,The Icon at Lubbock,,6216 66th Street,Lubbock,Lubbock,TX,33.5343343,-101.951175
109952,Escondido,,6720 28th St.,Lubbock,Lubbock,TX,33.56892014,-101.9527588
129898,Brickstone Villas,,1606 82nd St,Lubbock,Lubbock,TX,33.51991475,-101.8532932
158010,The Republic at Lubbock,,3824 Erskine Street,Lubbock,Lubbock,TX,33.60783,-101.8989
185376,Anatole at City View Phase I & II,,4510 Ironton Avenue,Lubbock,Lubbock,TX,33.55171,-101.9505
188135,The Reserves at Preston Trails,,7102 Alcove Ave.,Wolfforth,Lubbock,TX,33.52883,-101.9923
195664,Cooper Cove,,3220 114th St,Lubbock,Lubbock,TX,33.49106,-101.8851
195668,Elm Creek,,2610 Milwaukee Ave,Lubbock,Lubbock,TX,33.56957,-101.9586
231977,25Twenty,,2520 Marsha Sharp Fwy,Lubbock,Lubbock,TX,33.59361,-101.8727
231983,21 Hundred at Overton Park,,2100 Mac Davis Ln,Lubbock,Lubbock,TX,33.59013,-101.862
231985,The Village at Overton Park,,2408 Mac Davis Ln,Lubbock,Lubbock,TX,33.59057,-101.8689
231989,Capstone Cottages of Lubbock,,4702 4th St,Lubbock,Lubbock,TX,33.5953,-101.9126
231992,Wildwood Lubbock,,1701 Quaker Ave,Lubbock,Lubbock,TX,33.5799,-101.9045
231993,The Bloc,,1911 7th St,Lubbock,Lubbock,TX,33.58879,-101.8588
231999,U Club at Overton Park,,2210 Glenna Goodacre Blvd,Lubbock,Lubbock,TX,33.58923,-101.8652
232003,Catalina West,,3420 Milwaukee Ave,Lubbock,Lubbock,TX,33.56185,-101.9594
239050,Bella Villas,,11206 University Ave,Lubbock,Lubbock,TX,33.49205,-101.8716
239947,The Ella,The Ella from Cricket Court,1102 58th St,Lubbock,Lubbock,TX,33.54247,-101.8477
246268,The Providence,,5814 98th Street,Lubbock,Lubbock,TX,33.50519,-101.9411
249353,Creekside Estates,,1825 Sayers St,Lufkin,Lufkin,TX,31.36676,-94.73616
91455,2009 Vineville,,2009 Vineville Ave,Macon,Macon,GA,32.84299088,-83.64963531
91456,Adrian on Riverside,,5243 Riverside Dr,Macon,Macon,GA,32.9333992,-83.71257782
91457,Amber Place,,6080 Lakeview Rd,Bonaire,Macon,GA,32.54459,-83.59671021
91458,Ansley Village,,6435 Zebulon Rd,Macon,Macon,GA,32.88322449,-83.7743988
91460,Anthos at Hidden Lakes,,180 Hidden Lakes Ct,Macon,Macon,GA,32.82408524,-83.68669891
91461,Anthos at Lexington Place,,800 Gunn Rd,Centerville,Macon,GA,32.62304688,-83.70669556
91462,Anthos at Shadowood West,,4344 W Highland Dr,Macon,Macon,GA,32.82789543,-83.71673159
91464,Ashley Towers,,365 New St,Macon,Macon,GA,32.83884488,-83.63181219
91465,Ashley Woods,,3900 Northside Dr,Macon,Macon,GA,32.89723969,-83.69817352
91467,Ashton Landing,,1701 Macon Rd,Perry,Macon,GA,32.4720459,-83.73034668
91468,Austin Chase,,291 Plantation Centre Dr North,Macon,Macon,GA,32.88659286,-83.75764465
91470,River Park Apartments,Baconsfield,720 Tidewater Cir,Macon,Macon,GA,32.85162158,-83.62927884
91471,Baltic Park,,860 Hightower Rd,Macon,Macon,GA,32.80962753,-83.65288544
91472,Bedford Parke,,1485 Leverette Rd,Bonaire,Macon,GA,32.603988,-83.682548
91474,Bradford Place,,115 Tom Chapman Blvd,Bonaire,Macon,GA,32.613346,-83.706428
91475,Brighton Park,,9000 Watson Blvd,Byron,Macon,GA,32.61682892,-83.72966003
91476,Bristol Park,,105 Bass Plantation Dr,Macon,Macon,GA,32.92295074,-83.73565674
91477,Brookhaven Townhomes,,4860 Brookhaven Road,Macon,Macon,GA,32.8146286,-83.71968079
91478,Brookington,,504 Brookwood Dr,Dublin,Macon,GA,32.55853271,-82.94224548
91479,Brookwood,,250 Crumps Park Ave,Macon,Macon,GA,32.85292053,-83.67365265
91480,Carriage Hills,,3871 Northside Dr,Macon,Macon,GA,32.89805867,-83.69556896
91481,Carrington Woods,,1980 Briarcliff Rd,Milledgeville,Macon,GA,33.10878754,-83.23356628
91482,Castaways at Hidden Harbor,,501 Leisure Lake Dr,Bonaire,Macon,GA,32.585159,-83.631195
91483,Cedar Pointe,,135 Ignico Dr,Bonaire,Macon,GA,32.635826,-83.610763
91484,Cedaridge,,141 Frank Bone Rd SW,Milledgeville,Macon,GA,33.06983566,-83.24436188
91485,Park Slope,Chambers Pointe,4406 Chambers Road,Macon,Macon,GA,32.80567551,-83.71787262
91487,Coldwater Creek,,301 Corder Road,Warner Robins,Macon,GA,32.61483416,-83.64911109
91489,KZ Green Apartments,Colonial Terrace,3775 Houston Ave,Macon,Macon,GA,32.7979393,-83.65548706
91492,Creekside at Macon,,2139 Merriwood Drive,Macon,Macon,GA,32.86395907,-83.60168561
91494,Edgewood Park,,2671 N Columbia St,Milledgeville,Macon,GA,33.13544083,-83.26831818
91495,Estates at Barrington Club,,301 Barrington Hall,Macon,Macon,GA,32.88644409,-83.81642151
91496,Falls at Spring Creek,,1900 Wesleyan Dr,Macon,Macon,GA,32.92980957,-83.72038269
